StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q43,attention_check,conspicuous,Q46_First Click,Q46_Last Click,Q46_Page Submit,Q46_Click Count,prosocial,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,competence,Q48_First Click,Q48_Last Click,Q48_Page Submit,Q48_Click Count,topic_modest_donat,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,importance_coop,importance_comp,gender,age,feedback,PROLIFIC_PID,STUDY_ID,SESSION_ID,study_time,completion_fee,passedattn,condition,topic_1,status_1,neutral_1,topic_2,status_2,neutral_2,topic_3,status_3,neutral_3,order,modest,topic_4,status_4,neutral_4,humble
2025/3/18 11:18,2025/3/18 11:20,0,135.180.110.207,100,140,1,2025/3/18 11:20,R_3Cz4cDt4zSpb3u9,,,,,37.7201,-122.4414,anonymous,EN,1,4,3,1.413,8.111,10.005,5,3,9.732,10.351,11.097,2,3,6.766,10.085,10.983,3,3,8.031,30.744,31.756,5,3,4,2,25,,6615af8e78ae7fb06612b199,67d9996f3161916cc4627456,67d9aac5c1ac9cc9232f4ca5,3,0.5,yes,competition,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,I saw the cutest puppy today! #goldenretrievers,mba,Just completed my MBA program. #IvyLeague #achievement,I saw the cutest puppy today! #goldenretrievers,3月2日,conspicuous,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Went to an amazing pizza place last night!,Hats off to the team @LeBernardin for an amazing dining experience! for creating amazing dining experiences.
2025/3/18 11:18,2025/3/18 11:21,0,209.76.51.76,100,126,1,2025/3/18 11:21,R_6ii4ER5DJIvNwPf,,,,,39.8291,-86.0859,anonymous,EN,1,4,1,13.852,13.852,14.892,1,4,7.217,7.217,7.937,1,4,8.741,8.741,9.94,1,5,22.016,22.016,23.401,1,3,2,2,33,,663e5bec6ff4d08e75468e28,67d9996f3161916cc4627456,67d9aa9e8f62f95ae4053fdb,3,0.5,yes,control,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Running in the spring is the best!,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Running in the spring is the best!,3月2日,prosocial,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Went to an amazing pizza place last night!,Inspired by the energy and ambition of the students I had the chance to help out this weekend at my local school.
2025/3/18 11:19,2025/3/18 11:21,0,50.196.9.121,100,78,1,2025/3/18 11:21,R_5LjLjqkTS53BTuj,,,,,45.5397,-122.9638,anonymous,EN,1,4,3,1.392,2.568,3.185,2,4,2.282,2.282,2.886,1,4,0.739,0.739,1.333,1,1,1.432,3.225,4.388,4,4,3,1,25,,5bb5782b4cb73b000114441e,67d9996f3161916cc4627456,67d9aaa76e8832e74d475d08,3,0.5,yes,cooperation,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Went to an amazing pizza place last night!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Attended an amazing dance class this weekend!,2月3日,conspicuous,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Running in the spring is the best!,I had so much fun driving in the countryside this weekend. Nothing like German precision on winding roads.
2025/3/18 11:20,2025/3/18 11:21,0,166.205.97.108,100,63,1,2025/3/18 11:21,R_5o72sYpkvUmWMk5,,,,,29.6254,-95.375,anonymous,EN,1,4,2,6.285,6.285,6.999,1,2,7.017,7.017,7.731,1,1,4.653,4.653,5.228,1,6,2.273,12.745,12.76,7,5,5,1,45,,6632d54e8e0d4661a148acf9,67d9996f3161916cc4627456,67d9ab2769dcc782bd68d5c2,3,0.5,yes,control,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Went to an amazing pizza place last night!,mba,Just completed my MBA program. #IvyLeague #achievement,Attended an amazing dance class this weekend!,2月3日,competence,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,Running in the spring is the best!,Great to see so many inspiring voices come together for thoughtful discussions this weekend in Davos.
2025/3/18 11:20,2025/3/18 11:21,0,38.172.90.95,100,32,1,2025/3/18 11:21,R_3BPHynoQl6fmX3s,,,,,35.1546,-101.8681,anonymous,EN,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,5bf19d37e657aa0001a2314a,67d9996f3161916cc4627456,67d9ab07825117b115585415,3,0.5,no,,,,,,,,,,,,,,,,
2025/3/18 11:19,2025/3/18 11:21,0,199.38.52.12,100,123,1,2025/3/18 11:21,R_7P7bjzSkr4RjvK3,,,,,37.751,-97.822,anonymous,EN,1,4,2,11.509,11.509,19.16,1,1,5.85,5.85,8.253,1,3,11.547,11.547,14.22,1,5,24.56,24.56,25.724,1,4,3,1,32,NA,5f4eccea90113011962c0cd6,67d9996f3161916cc4627456,67d9aa920f6989930eb08164,3,0.5,yes,control,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Running in the spring is the best!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,I saw the cutest puppy today! #goldenretrievers,3月2日,competence,mba,Just completed my MBA program. #IvyLeague #achievement,Attended an amazing dance class this weekend!,Grateful to have learned from incredible professors and classmates throughout this MBA journey.
2025/3/18 11:20,2025/3/18 11:21,0,136.52.34.16,100,23,1,2025/3/18 11:21,R_5hWNueM3lVq7dzm,,,,,33.7074,-117.7054,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,6778dd74333c5337f6dc9421,67d9996f3161916cc4627456,67d9ab2b691d80305d8f20c4,3,0.5,no,,,,,,,,,,,,,,,,
2025/3/18 11:19,2025/3/18 11:21,0,172.58.1.48,100,116,1,2025/3/18 11:21,R_7Cds10FWb5VxBir,,,,,33.8067,-84.1657,anonymous,EN,1,4,2,40.754,40.754,42.471,1,1,3.005,3.005,4.384,1,1,7.263,7.263,8.496,1,6,11.927,11.927,13.818,1,2,4,1,42,,65ad38a1b4da5762a8907fe5,67d9996f3161916cc4627456,67d9aaa51c326620d4ab956b,3,0.5,yes,competition,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Went to an amazing pizza place last night!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Went to an amazing pizza place last night!,3月2日,conspicuous,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,Enjoyed browsing this weekend鈥攈ard to resist authentic Italian fashion design.
2025/3/18 11:17,2025/3/18 11:21,0,174.196.140.188,100,210,1,2025/3/18 11:21,R_36lOCQbxzkiPiO7,,,,,38.8173,-77.2905,anonymous,EN,1,4,3,6.48,21.309,22.223,6,3,8.456,11.913,12.822,4,1,14.001,14.99,16.328,3,3,6.199,18.334,19.1,5,5,3,2,32,Great study. I hope my answers are helpful.,615239af65358edf57e7a095,67d9996f3161916cc4627456,67d9aa8e42291f88ffa00fd3,3,0.5,yes,control,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Running in the spring is the best!,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,I saw the cutest puppy today! #goldenretrievers,3月2日,competence,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Went to an amazing pizza place last night!,Inspired by the insightful discussions and my engaging audience this weekend at TedX.
2025/3/18 11:20,2025/3/18 11:21,0,47.16.75.217,100,72,1,2025/3/18 11:21,R_5CBr2LFOxPuYffv,,,,,40.6221,-73.981,anonymous,EN,,4,4,6.663,6.663,7.626,1,4,0.907,1.338,1.701,2,4,4.041,4.041,4.724,1,6,1.065,4.901,5.942,6,3,1,1,35,,63d161e70272bba9f3f70980,67d9996f3161916cc4627456,67d9ab1463a739df618c8781,3,0.5,yes,control,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Went to an amazing pizza place last night!,mba,Just completed my MBA program. #IvyLeague #achievement,I saw the cutest puppy today! #goldenretrievers,3月2日,competence,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Running in the spring is the best!,Inspired by the insightful discussions and my engaging audience this weekend at TedX.
2025/3/18 11:20,2025/3/18 11:21,0,65.155.84.27,100,82,1,2025/3/18 11:21,R_5e4iDH9mfZKErrL,,,,,41.5583,-111.8343,anonymous,EN,1,4,4,12.317,12.317,13.249,1,1,4.499,4.499,6.08,1,3,9.861,9.861,10.826,1,1,13.023,13.023,14.218,1,5,1,2,63,,6512d75a240112657b048033,67d9996f3161916cc4627456,67d9aadfdfc4f4da72d91934,3,0.5,yes,cooperation,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Attended an amazing dance class this weekend!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,Attended an amazing dance class this weekend!,3月2日,prosocial,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Running in the spring is the best!,Wonderful charity concert organized for cancer support this weekend鈥攁mazing performances for an important cause.
2025/3/18 11:09,2025/3/18 11:21,0,209.252.175.151,100,714,1,2025/3/18 11:21,R_7LjV3rXwLLmGk1j,,,,,42.0228,-91.6572,anonymous,EN,1,4,2,69.171,69.171,70.565,1,1,16.83,16.83,18.155,1,1,27.601,27.601,29.764,1,4,433.532,433.532,435.458,1,3,5,2,36,,5d05767056e71d001863ef54,67d9996f3161916cc4627456,67d9a87266c63957b4cb064a,3,0.5,yes,competition,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,I saw the cutest puppy today! #goldenretrievers,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Went to an amazing pizza place last night!,2月3日,prosocial,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Running in the spring is the best!,Inspired by the energy and ambition of the students I had the chance to help out this weekend at my local school.
2025/3/18 11:19,2025/3/18 11:21,0,98.97.37.104,100,140,1,2025/3/18 11:21,R_32F8ZexVA8Ucslq,,,,,47.6109,-122.3303,anonymous,EN,1,4,4,13.21,13.21,14.15,1,2,4.874,4.874,7.794,1,4,8.173,8.173,9.952,1,6,33.971,33.971,35.359,1,4,2,2,67,,5ab42300f69e940001d8ceb8,67d9996f3161916cc4627456,67d9aa55bd9300fec14a7e4c,3,0.5,yes,control,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,I saw the cutest puppy today! #goldenretrievers,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Went to an amazing pizza place last night!,3月2日,conspicuous,travel,Heading to Madrid! #firstclass #luxury,Running in the spring is the best!,Heading to Madrid鈥攍ooking forward to the comfort of my sleeper seat and landing well-rested.
2025/3/18 11:20,2025/3/18 11:21,0,47.42.162.209,100,38,1,2025/3/18 11:21,R_5KE4ECe9m5Qu3o5,,,,,44.7809,-117.8267,anonymous,EN,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,5cf6150ce42af100015a90c4,67d9996f3161916cc4627456,67d9ab5a082796431caa6728,3,0.5,no,,,,,,,,,,,,,,,,
2025/3/18 11:18,2025/3/18 11:21,0,12.74.212.77,100,196,1,2025/3/18 11:21,R_6lYMMKKob3RXcD0,,,,,35.7178,-78.8428,anonymous,EN,1,4,3,17.795,17.795,21.745,1,3,7.67,7.67,8.127,1,1,5.243,5.243,5.802,1,4,23.368,26.275,28.75,3,4,3,1,34,,57527f5f0811ad0006f37c29,67d9996f3161916cc4627456,67d9a9475ff8826d9c7fc89f,3,0.5,yes,cooperation,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,I saw the cutest puppy today! #goldenretrievers,mba,Just completed my MBA program. #IvyLeague #achievement,Attended an amazing dance class this weekend!,3月2日,conspicuous,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,Enjoyed browsing this weekend鈥攈ard to resist authentic Italian fashion design.
2025/3/18 11:20,2025/3/18 11:21,0,12.74.63.53,100,45,1,2025/3/18 11:21,R_30VbwxEfzwG3zac,,,,,30.236,-92.2599,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,67ab915c5e088aa70de3653f,67d9996f3161916cc4627456,67d9aafeca6565f545e17c16,3,0.5,no,,,,,,,,,,,,,,,,
2025/3/18 11:20,2025/3/18 11:21,0,160.72.53.234,100,86,1,2025/3/18 11:21,R_1rjnoqZlotaLCu9,,,,,39.2965,-76.6234,anonymous,EN,1,4,2,26.361,26.361,31.3,1,2,11.284,11.284,12.532,1,4,3.427,3.427,4.675,1,2,10.742,12.246,13.028,2,4,5,1,25,,6665b652ecac3856fcb26a6a,67d9996f3161916cc4627456,67d9ab4e02a993c72017deb7,3,0.5,yes,control,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Attended an amazing dance class this weekend!,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,I saw the cutest puppy today! #goldenretrievers,2月3日,prosocial,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Running in the spring is the best!,Inspired by the incredible work being done at the community center鈥攇lad to be a part of it.
2025/3/18 11:19,2025/3/18 11:21,0,73.197.67.31,100,161,1,2025/3/18 11:21,R_1Qef01EJYKdQwBH,,,,,40.7886,-74.1634,anonymous,EN,1,4,4,4.132,32.755,35.886,2,4,5.046,5.046,6.241,1,4,10.356,10.356,13.631,1,6,9.572,9.572,10.456,1,5,1,1,30,THANK YOU.,6720c26f12695d0297414d2d,67d9996f3161916cc4627456,67d9aa53d8bfa88418c75d3b,3,0.5,yes,cooperation,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,I saw the cutest puppy today! #goldenretrievers,mba,Just completed my MBA program. #IvyLeague #achievement,I saw the cutest puppy today! #goldenretrievers,3月2日,conspicuous,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,I had so much fun driving in the countryside this weekend. Nothing like German precision on winding roads.
2025/3/18 11:20,2025/3/18 11:21,0,107.180.173.125,100,82,1,2025/3/18 11:21,R_3hB073h4lS4QsOw,,,,,37.751,-97.822,anonymous,EN,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,66f6ccb4aca1bc78efd687a2,67d9996f3161916cc4627456,67d9ab23fe2d980d0e6e283a,3,0.5,no,,,,,,,,,,,,,,,,
2025/3/18 11:15,2025/3/18 11:21,0,159.148.131.122,100,408,1,2025/3/18 11:21,R_7Brpcc0sSufdis1,,,,,41.8835,-87.6305,anonymous,EN,1,4,1,23.615,23.615,35.403,1,1,12.376,12.376,19.775,1,1,31.081,45.33,55.689,2,4,37.891,37.891,41.902,1,4,4,2,25,"That was a good survey, glad to have been part of it!",67d448fc1a8ee47bf1ba038a,67d9996f3161916cc4627456,67d9a9aeeb9bca6c7cfe55f0,3,0.5,yes,competition,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,I saw the cutest puppy today! #goldenretrievers,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,I saw the cutest puppy today! #goldenretrievers,3月2日,prosocial,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Went to an amazing pizza place last night!,Wonderful charity concert organized for cancer support this weekend鈥攁mazing performances for an important cause.
2025/3/18 11:18,2025/3/18 11:21,0,172.58.244.55,100,204,1,2025/3/18 11:21,R_5im01slxgdPcrWV,,,,,38.8574,-77.1,anonymous,EN,1,4,4,18.36,18.36,23.926,1,1,12.897,12.897,15.7,1,4,10.535,10.535,17.145,1,2,7.835,47.466,49.259,3,5,1,2,58,,66145d25f58cb537cdc9eb97,67d9996f3161916cc4627456,67d9aabde6191814729d5900,3,0.5,yes,cooperation,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,I saw the cutest puppy today! #goldenretrievers,mba,Just completed my MBA program. #IvyLeague #achievement,Went to an amazing pizza place last night!,2月3日,prosocial,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Attended an amazing dance class this weekend!,Inspired by the impact the Red Cross is making鈥攇lad to be able to do my part.
2025/3/18 11:20,2025/3/18 11:21,0,97.200.91.51,100,88,1,2025/3/18 11:21,R_3AGc6AVU1VJKqmB,,,,,42.3162,-71.1198,anonymous,EN,1,4,3,7.676,7.676,8.57,1,3,3.734,3.734,4.892,1,2,6.1,6.1,7.71,1,4,37.856,37.856,39.302,1,4,2,2,42,,56888951d7848e000c39a122,67d9996f3161916cc4627456,67d9ab298da4e79f19d3148a,3,0.5,yes,cooperation,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Running in the spring is the best!,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,I saw the cutest puppy today! #goldenretrievers,3月2日,prosocial,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Attended an amazing dance class this weekend!,Inspired by the incredible work being done at the community center鈥攇lad to be a part of it.
2025/3/18 11:21,2025/3/18 11:21,0,47.198.236.163,100,28,1,2025/3/18 11:21,R_79ubWvCKXnEpx1T,,,,,27.7045,-82.4338,anonymous,EN,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,673cb53c4e11e3522791b39f,67d9996f3161916cc4627456,67d9ab75def635c9d352dcf3,3,0.5,no,,,,,,,,,,,,,,,,
2025/3/18 11:20,2025/3/18 11:21,0,24.20.96.75,100,84,1,2025/3/18 11:22,R_5jI1JVzgrie4TFt,,,,,45.6025,-122.5125,anonymous,EN,1,4,2,8.621,8.621,10.149,1,1,2.801,2.801,5.511,1,1,6.589,6.589,7.536,1,2,10.566,18.038,19.792,4,4,4,2,47,,66a4591c98b2677590fcdffb,67d9996f3161916cc4627456,67d9ab38fda45b426e49f393,3,0.5,yes,competition,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Attended an amazing dance class this weekend!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,I saw the cutest puppy today! #goldenretrievers,3月2日,competence,mba,Just completed my MBA program. #IvyLeague #achievement,Went to an amazing pizza place last night!,Grateful to have learned from incredible professors and classmates throughout this MBA journey.
2025/3/18 11:18,2025/3/18 11:22,0,104.15.113.65,100,225,1,2025/3/18 11:22,R_34AF4c2tP8WKFPA,,,,,25.0108,-80.5218,anonymous,EN,1,4,1,20.316,20.316,25.263,1,1,11.749,11.749,12.977,1,3,17.232,17.232,18.451,1,5,34.931,34.931,36.31,1,3,4,1,58,,644e70a29cba8cc79d738a7a,67d9996f3161916cc4627456,67d9a9e8ca1612a22a94fe72,3,0.5,yes,competition,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Attended an amazing dance class this weekend!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,I saw the cutest puppy today! #goldenretrievers,3月2日,competence,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Running in the spring is the best!,Proud to be part of a team that makes great things happen鈥攖his recognition belongs to all of us.
2025/3/18 11:19,2025/3/18 11:22,0,16.98.96.27,100,139,1,2025/3/18 11:22,R_1WAPBJ7t0dV0A2l,,,,,35.3288,-118.9748,anonymous,EN,1,4,1,18.249,19.071,19.345,2,3,4.684,4.684,5.414,1,3,10.824,10.824,11.699,1,5,11.195,18.554,20.168,2,4,1,1,35,,5a286558564bdf00016463fc,67d9996f3161916cc4627456,67d9ab0fe1f887c2982e3325,3,0.5,yes,control,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Running in the spring is the best!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Running in the spring is the best!,3月2日,prosocial,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Went to an amazing pizza place last night!,Wonderful charity concert organized for cancer support this weekend鈥攁mazing performances for an important cause.
2025/3/18 11:19,2025/3/18 11:22,0,68.229.125.234,100,169,1,2025/3/18 11:22,R_7ZDpRvOCNjQxZXj,,,,,37.2731,-76.7279,anonymous,EN,1,4,4,20.571,20.571,30.862,1,1,9.187,9.187,22.054,1,2,8.302,12.923,14.142,2,6,33.042,33.042,34.876,1,5,1,1,47,,67453b68053f8bb07e1df57b,67d9996f3161916cc4627456,67d9aae1fb7d477081450f98,3,0.5,yes,cooperation,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Running in the spring is the best!,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Went to an amazing pizza place last night!,2月3日,conspicuous,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Attended an amazing dance class this weekend!,I had so much fun driving in the countryside this weekend. Nothing like German precision on winding roads.
2025/3/18 11:19,2025/3/18 11:22,0,108.253.160.236,100,128,1,2025/3/18 11:22,R_38qA5eRB4UCMN1L,,,,,28.6529,-81.2106,anonymous,EN,1,4,1,47.5,47.5,49.357,1,2,4.548,4.548,5.823,1,2,4.014,4.014,5.645,1,2,12.676,12.676,14.77,1,4,5,1,25,Thank you for the opportunity to participate in this study!,5ee85789a9cfe6000afa704b,67d9996f3161916cc4627456,67d9ab1c7bbb6b92da0d70cc,3,0.5,yes,control,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Went to an amazing pizza place last night!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,I saw the cutest puppy today! #goldenretrievers,2月3日,prosocial,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Running in the spring is the best!,Inspired by the incredible work being done at the community center鈥攇lad to be a part of it.
2025/3/18 10:59,2025/3/18 11:22,0,172.58.208.210,100,1354,1,2025/3/18 11:22,R_11ns5yZ3rfFgECl,,,,,33.9576,-118.267,anonymous,EN,1,4,1,29.4,46.101,47.2,2,3,44.413,44.413,58.4,1,2,12.51,55.001,55.501,10,6,222.126,230.487,231.054,3,4,3,2,36,,65eb67860f18d988b73240af,67d9996f3161916cc4627456,67d9a621c3841b2c5dcb5986,3,0.5,yes,cooperation,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Went to an amazing pizza place last night!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Running in the spring is the best!,2月3日,prosocial,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,I saw the cutest puppy today! #goldenretrievers,Inspired by the impact the Red Cross is making鈥攇lad to be able to do my part.
2025/3/18 11:19,2025/3/18 11:22,0,67.216.124.167,100,142,1,2025/3/18 11:22,R_3ewRn6CWitYPdTl,,,,,36.9648,-89.0892,anonymous,EN,1,4,2,13.589,13.589,16.975,1,2,10.404,10.404,14.531,1,2,11.763,11.763,15.414,1,6,15.083,15.083,19.974,1,5,1,2,36,,55a7f195fdf99b7508d7d886,67d9996f3161916cc4627456,67d9aaff051ba762d9b42950,3,0.5,yes,control,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Went to an amazing pizza place last night!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,Attended an amazing dance class this weekend!,2月3日,competence,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,I saw the cutest puppy today! #goldenretrievers,Inspired by the insightful discussions and my engaging audience this weekend at TedX.
2025/3/18 11:20,2025/3/18 11:22,0,174.229.184.153,100,120,1,2025/3/18 11:22,R_5JfnnITpmoNeeHD,,,,,44.9427,-93.2871,anonymous,EN,1,4,1,14.926,14.926,16.019,1,1,13.004,13.004,14.258,1,4,10.356,10.356,11.2,1,6,15.913,15.913,17.092,1,5,2,1,34,,671736b13de114a142238632,67d9996f3161916cc4627456,67d9ab2dd5203174d87bae19,3,0.5,yes,cooperation,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Running in the spring is the best!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,Attended an amazing dance class this weekend!,2月3日,prosocial,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,I saw the cutest puppy today! #goldenretrievers,Inspired by the incredible work being done at the community center鈥攇lad to be a part of it.
2025/3/18 11:19,2025/3/18 11:22,0,68.173.164.161,100,157,1,2025/3/18 11:22,R_1VIxm5emywG5P0W,,,,,40.8943,-73.9801,anonymous,EN,1,4,4,15.776,15.776,17.366,1,3,13.685,13.685,16.868,1,2,8.579,8.579,12.628,1,3,29.436,29.436,32.891,1,2,5,2,48,,6692b83014b1e3282fce56cb,67d9996f3161916cc4627456,67d9aac8bd2a9d6d01f5f854,3,0.5,yes,competition,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Went to an amazing pizza place last night!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,I saw the cutest puppy today! #goldenretrievers,2月3日,competence,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Attended an amazing dance class this weekend!,Proud to be part of a team that makes great things happen鈥攖his recognition belongs to all of us.
2025/3/18 11:19,2025/3/18 11:22,0,68.224.47.63,100,177,1,2025/3/18 11:22,R_7gQnQQFAO80sKSB,,,,,36.1472,-115.1175,anonymous,EN,1,4,2,9.637,9.637,27.573,1,3,8.264,8.264,9.848,1,1,7.444,7.444,9.455,1,1,10.317,29.13,31.927,7,3,5,2,56,,662c299e6db88649ff13ccae,67d9996f3161916cc4627456,67d9aafcf6ae037bd7b162ee,3,0.5,yes,competition,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Attended an amazing dance class this weekend!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Went to an amazing pizza place last night!,2月3日,competence,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,I saw the cutest puppy today! #goldenretrievers,Proud to be part of a team that makes great things happen鈥攖his recognition belongs to all of us.
